Node,Degree Centrality,Neighborhood Centrality,Connective Redundancy,Exclusive Neighborhood,Relevance,Exclusive Relevance
Afghanistan,0.12195121951219512,3415,0.8566176470588235,0,0.0,0.0
Australia,0.9707317073170731,12189,0.6083860759493671,0,0.0,0.0
Austria,0.8975609756097561,12383,0.5989159891598916,0,0.0,0.0
Belgium,1.2341463414634146,15296,0.49863256113256116,0,0.0,0.0
Brazil,1.0,16042,0.4785714285714286,0,0.0,0.0
Canada,1.1902439024390243,15213,0.5109257714762302,0,0.0,0.0
China,1.2634146341463415,15814,0.41807274090738655,0,0.0,0.0
"China,_Hong_Kong_SAR",0.8195121951219512,9498,0.5503496503496503,0,0.0,0.0
"China,_mainland",1.2292682926829268,16377,0.4273703041144902,0,0.0,0.0
"China,_Taiwan_Province_of",0.8634146341463415,10979,0.5834875971862273,0,0.0,0.0
Denmark,0.9560975609756097,13708,0.5992673992673992,0,0.0,0.0
Egypt,0.424390243902439,13037,0.5874097834803529,0,0.0,0.0
Finland,0.6195121951219512,8171,0.7618357487922706,0,0.0,0.0
France,1.3073170731707318,15697,0.4906296851574213,0,0.0,0.0
Germany,1.3073170731707318,15749,0.4780530204259018,0,0.0,0.0
Guatemala,0.6439024390243903,12785,0.6012621916236374,0,0.0,0.0
India,1.1219512195121952,15914,0.4633608815426997,0,0.0,0.0
Indonesia,1.146341463414634,16296,0.47107823537251764,0,0.0,0.0
Iran_(Islamic_Republic_of),0.7365853658536585,13055,0.5766718913270638,0,0.0,0.0
Iraq,0.11219512195121951,4145,0.766798418972332,0,0.0,0.0
Ireland,0.6536585365853659,11058,0.7604166666666666,0,0.0,0.0
Italy,1.302439024390244,16100,0.4604824736771958,0,0.0,0.0
Japan,0.9073170731707317,12077,0.6208791208791209,0,0.0,0.0
Kazakhstan,0.18048780487804877,6587,0.7837837837837838,0,0.0,0.0
Lebanon,0.7463414634146341,9721,0.6359447004608295,0,0.0,0.0
Malaysia,1.0682926829268293,15731,0.4757351875995944,0,0.0,0.0
Netherlands,1.3121951219512196,15774,0.4714428144139012,0,0.0,0.0
Pakistan,0.8975609756097561,13684,0.5383771929824561,0,0.0,0.0
Philippines,0.7658536585365854,14087,0.5535867697594502,0,0.0,0.0
Poland,0.9024390243902439,11650,0.6516105146242133,0,0.0,0.0
Republic_of_Korea,0.8146341463414634,10928,0.6200828157349897,0,0.0,0.0
Russian_Federation,0.9170731707317074,11007,0.6928991406603346,0,0.0,0.0
Saudi_Arabia,0.7365853658536585,10133,0.6379807692307692,0,0.0,0.0
Singapore,0.8829268292682927,13065,0.5323698041089345,0,0.0,0.0
Spain,1.175609756097561,15677,0.4997711670480549,0,0.0,0.0
Sweden,0.8829268292682927,11360,0.6930946291560103,0,0.0,0.0
Switzerland,1.1170731707317074,14025,0.5539089347079038,0,0.0,0.0
Tajikistan,0.12682926829268293,4646,0.7953846153846154,0,0.0,0.0
Thailand,1.0878048780487806,16516,0.4469734251968504,0,0.0,0.0
Turkey,1.1365853658536584,15259,0.5028665028665029,0,0.0,0.0
Turkmenistan,0.12195121951219512,4733,0.8066666666666666,0,0.0,0.0
Ukraine,0.8780487804878049,11851,0.6606812291743799,0,0.0,0.0
United_Arab_Emirates,0.424390243902439,12484,0.5566693397487303,0,0.0,0.0
United_Kingdom,1.2292682926829268,14922,0.531895777178796,0,0.0,0.0
United_States_of_America,1.3365853658536586,16129,0.4333833270841145,0,0.0,0.0
Uzbekistan,0.23902439024390243,8380,0.7206632653061225,0,0.0,0.0
Viet_Nam,0.5463414634146342,15573,0.5160875160875161,0,0.0,0.0
Albania,0.4097560975609756,2860,0.6993464052287581,0,0.0,0.0
Argentina,0.8926829268292683,15370,0.5411907234337141,0,0.0,0.0
Bahamas,0.014634146341463414,488,0.8333333333333334,0,0.0,0.0
Bosnia_and_Herzegovina,0.5414634146341464,4155,0.8636363636363636,0,0.0,0.0
Bulgaria,0.775609756097561,12674,0.6224028906955736,0,0.0,0.0
Cabo_Verde,0.17073170731707318,1111,0.7333333333333333,0,0.0,0.0
Cameroon,0.5121951219512195,10297,0.7122950819672131,0,0.0,0.0
Colombia,0.7121951219512195,12696,0.572640218878249,0,0.0,0.0
Comoros,0.17073170731707318,6349,0.7638655462184873,0,0.0,0.0
Congo,0.33170731707317075,7279,0.8641141141141141,0,0.0,0.0
Costa_Rica,0.6536585365853659,13219,0.5675405742821473,0,0.0,0.0
C̫te_d'Ivoire,0.6878048780487804,12784,0.6049913941480206,0,0.0,0.0
Croatia,0.7024390243902439,7565,0.7926829268292683,0,0.0,0.0
Cuba,0.43414634146341463,13076,0.5666496424923391,0,0.0,0.0
Cyprus,0.6390243902439025,11064,0.6492753623188405,0,0.0,0.0
Czech_Republic,0.7902439024390244,10412,0.6780753968253969,0,0.0,0.0
Dominica,0.13658536585365855,4211,0.548941798941799,0,0.0,0.0
Dominican_Republic,0.4,12482,0.6103583258054803,0,0.0,0.0
Ecuador,0.6097560975609756,12394,0.6348101265822785,0,0.0,0.0
Ethiopia,0.5756097560975609,11649,0.7335381913959613,0,0.0,0.0
Greece,0.8926829268292683,13273,0.6547619047619048,0,0.0,0.0
Hungary,0.6926829268292682,9987,0.6554019457245264,0,0.0,0.0
Israel,0.7268292682926829,11194,0.6666666666666666,0,0.0,0.0
Kenya,0.7317073170731707,12875,0.6009803921568627,0,0.0,0.0
Kyrgyzstan,0.3073170731707317,4489,0.8061594202898551,0,0.0,0.0
Lithuania,0.5317073170731708,6663,0.7916073968705548,0,0.0,0.0
Luxembourg,0.28292682926829266,5733,0.8074596774193549,0,0.0,0.0
Malawi,0.47804878048780486,11156,0.7001356852103121,0,0.0,0.0
Mexico,0.8146341463414634,13625,0.5762064022933588,0,0.0,0.0
Montenegro,0.28780487804878047,601,0.55,0,0.0,0.0
Morocco,0.6536585365853659,8021,0.6255656108597285,0,0.0,0.0
Nicaragua,0.47317073170731705,10829,0.6244306418219462,0,0.0,0.0
Norway,0.7121951219512195,6201,0.8467741935483871,0,0.0,0.0
Panama,0.33658536585365856,10780,0.6404518329070759,0,0.0,0.0
Portugal,0.8439024390243902,10575,0.6440524649479873,0,0.0,0.0
Republic_of_Moldova,0.5707317073170731,6881,0.7242524916943521,0,0.0,0.0
Romania,0.6731707317073171,8668,0.7677551020408163,0,0.0,0.0
Sao_Tome_and_Principe,0.024390243902439025,1032,1.0,0,0.0,0.0
Serbia,0.6,6281,0.8168067226890756,0,0.0,0.0
Slovakia,0.4634146341463415,6491,0.7837837837837838,0,0.0,0.0
Slovenia,0.5804878048780487,8035,0.7767676767676768,0,0.0,0.0
Syrian_Arab_Republic,0.6,10115,0.7087570621468926,0,0.0,0.0
The_former_Yugoslav_Republic_of_Macedonia,0.5658536585365853,6034,0.8314393939393939,0,0.0,0.0
Tunisia,0.7414634146341463,11201,0.6144366197183099,0,0.0,0.0
Uganda,0.5024390243902439,11361,0.7045654082528534,0,0.0,0.0
Unspecified,0.28292682926829266,8534,0.5689655172413793,0,0.0,0.0
Venezuela_(Bolivarian_Republic_of),0.4292682926829268,6484,0.7991596638655463,0,0.0,0.0
Bolivia_(Plurinational_State_of),0.36097560975609755,7163,0.8,0,0.0,0.0
Chile,0.6634146341463415,12736,0.615192477225977,0,0.0,0.0
El_Salvador,0.4195121951219512,8924,0.7596078431372549,0,0.0,0.0
Estonia,0.3902439024390244,4452,0.8683333333333333,0,0.0,0.0
Fiji,0.23902439024390243,2260,0.6285714285714286,0,0.0,0.0
Georgia,0.44878048780487806,6493,0.7972972972972973,0,0.0,0.0
Honduras,0.35121951219512193,11624,0.6795774647887324,0,0.0,0.0
Iceland,0.4292682926829268,3453,0.9007352941176471,0,0.0,0.0
Jamaica,0.34146341463414637,5583,0.7301075268817204,0,0.0,0.0
Madagascar,0.48292682926829267,10535,0.6351981351981352,0,0.0,0.0
New_Zealand,0.6731707317073171,8503,0.7491496598639455,0,0.0,0.0
Papua_New_Guinea,0.2097560975609756,7926,0.7801771871539314,0,0.0,0.0
Paraguay,0.2780487804878049,9969,0.7478070175438597,0,0.0,0.0
Peru,0.551219512195122,11251,0.6373239436619719,0,0.0,0.0
South_Africa,0.9951219512195122,14063,0.547548916473806,0,0.0,0.0
Sri_Lanka,0.7024390243902439,13717,0.562342713337909,0,0.0,0.0
Sudan_(former),0.17560975609756097,6378,0.7642857142857142,0,0.0,0.0
Trinidad_and_Tobago,0.33658536585365856,1362,0.6136363636363636,0,0.0,0.0
United_Republic_of_Tanzania,0.5609756097560976,11772,0.667427701674277,0,0.0,0.0
Uruguay,0.2682926829268293,9491,0.7383838383838384,0,0.0,0.0
Zambia,0.43414634146341463,8995,0.8061224489795918,0,0.0,0.0
Armenia,0.4146341463414634,3101,0.9615384615384616,0,0.0,0.0
Belarus,0.5365853658536586,3892,0.8744588744588745,0,0.0,0.0
Central_African_Republic,0.15121951219512195,4091,0.8605263157894737,0,0.0,0.0
Ghana,0.5756097560975609,10415,0.65,0,0.0,0.0
Guyana,0.24390243902439024,3283,0.6947368421052632,0,0.0,0.0
Latvia,0.424390243902439,5651,0.8125,0,0.0,0.0
Mali,0.17560975609756097,6459,0.765079365079365,0,0.0,0.0
Nauru,0.004878048780487805,53,0.0,0,0.0,0.0
Nigeria,0.3463414634146341,11269,0.6949078138718174,0,0.0,0.0
Oman,0.3902439024390244,3676,0.8404761904761905,0,0.0,0.0
Sierra_Leone,0.09268292682926829,3695,0.8187134502923976,0,0.0,0.0
Aruba,0.2,729,0.8333333333333334,0,0.0,0.0
Barbados,0.28780487804878047,1179,0.7380952380952381,0,0.0,0.0
Netherlands_Antilles,0.04390243902439024,1030,0.4861111111111111,0,0.0,0.0
Suriname,0.2,2357,0.7884615384615384,0,0.0,0.0
American_Samoa,0.00975609756097561,345,0.5,0,0.0,0.0
Antigua_and_Barbuda,0.05365853658536585,1169,0.37272727272727274,0,0.0,0.0
Azerbaijan,0.43902439024390244,4201,0.7282608695652174,0,0.0,0.0
Bahrain,0.4097560975609756,2003,0.8257575757575758,0,0.0,0.0
Bangladesh,0.3024390243902439,10307,0.6996298254891592,0,0.0,0.0
Belize,0.2048780487804878,3850,0.7015810276679841,0,0.0,0.0
Bermuda,0.014634146341463414,569,0.8333333333333334,0,0.0,0.0
Botswana,0.14146341463414633,463,0.6666666666666666,0,0.0,0.0
Cambodia,0.2731707317073171,4644,0.8982683982683982,0,0.0,0.0
"China,_Macao_SAR",0.15609756097560976,806,1.0,0,0.0,0.0
Democratic_People's_Republic_of_Korea,0.04390243902439024,1608,0.75,0,0.0,0.0
Democratic_Republic_of_the_Congo,0.15609756097560976,5384,0.7247983870967742,0,0.0,0.0
Djibouti,0.09268292682926829,4115,0.935672514619883,0,0.0,0.0
Eritrea,0.024390243902439025,1158,0.9,0,0.0,0.0
Guinea,0.14146341463414633,6004,0.8928571428571429,0,0.0,0.0
Jordan,0.5902439024390244,6615,0.789039039039039,0,0.0,0.0
Lao_People's_Democratic_Republic,0.12682926829268293,5273,0.8676923076923077,0,0.0,0.0
Malta,0.28780487804878047,2302,0.6648351648351648,0,0.0,0.0
Marshall_Islands,0.024390243902439025,938,0.95,0,0.0,0.0
Mauritius,0.4878048780487805,5387,0.7609195402298851,0,0.0,0.0
Mongolia,0.014634146341463414,697,0.6666666666666666,0,0.0,0.0
Mozambique,0.28292682926829266,10482,0.808529945553539,0,0.0,0.0
Myanmar,0.2,6844,0.698170731707317,0,0.0,0.0
Namibia,0.058536585365853655,2250,0.7803030303030303,0,0.0,0.0
Nepal,0.32195121951219513,4624,0.9285714285714286,0,0.0,0.0
New_Caledonia,0.3121951219512195,1292,0.8809523809523809,0,0.0,0.0
Niger,0.25365853658536586,1619,0.8611111111111112,0,0.0,0.0
Qatar,0.47804878048780486,2455,0.9090909090909091,0,0.0,0.0
Rwanda,0.2634146341463415,6348,0.8190730837789661,0,0.0,0.0
Saint_Lucia,0.024390243902439025,694,0.85,0,0.0,0.0
Samoa,0.029268292682926828,1212,1.0,0,0.0,0.0
Solomon_Islands,0.058536585365853655,2277,0.803030303030303,0,0.0,0.0
Swaziland,0.08292682926829269,3129,0.7757352941176471,0,0.0,0.0
Timor-Leste,0.05365853658536585,2282,0.9090909090909091,0,0.0,0.0
Tonga,0.1024390243902439,1306,0.9523809523809523,0,0.0,0.0
Vanuatu,0.15609756097560976,1773,0.875,0,0.0,0.0
Yemen,0.14634146341463414,5490,0.8080459770114943,0,0.0,0.0
Zimbabwe,0.5951219512195122,9399,0.7403913347309574,0,0.0,0.0
Algeria,0.16585365853658537,5933,0.7308377896613191,0,0.0,0.0
